DAY,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23
145,"(0.23100000000000009, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(0.2173117970117755, 0.017490589128970037)","(0.43495527749303203, 0.072388345126380815)","(0.44123494369240529, 0.067763203973009029)","(0.39434801995553942, 0.059994498580399062)","(0.37302269607505684, 0.046603318243094091)","(0.48060156261761044, 0.063549285684878359)","(1.0877422521976614, 0.12037736367219037)","(0.45029629764241252, 0.056605014035189465)","(0.24299034993801419, 0.068325383588831792)","(0.60042368211152353, 0.074450637165100891)","(0.12580734580734623, 0.0008765842439817941)","(1.1929315196998118, 0.054702318822916866)","(0.31751608009366067, 0.031033487829697934)","(0.30570148230850119, 0.039092128809203423)","(0.27296086291368954, 0.14724087090527113)","(0.48561885833657942, 0.047007258413433214)","(0.25569366109662078, 0.051870606017832215)","(0.67645329346444394, 0.10290441445776247)","(0.30451859907321799, 0.045907454988490429)"
146,"(0.32230000000000014, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
147,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, inf)","(nan, inf)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
148,"(0.57325130612692199, 0.001047718934686378)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(0.2173117970117755, 0.017490589128970058)","(0.31455787100748367, 0.048783113873203193)","(0.3134614830092225, 0.05639585609399124)","(0.35936530886732637, 0.057737415502808843)","(0.46474796954707581, 0.058741125398316212)","(0.43021283492094958, 0.042321208447597958)","(0.86294747494815793, 0.093881896829301231)","(0.43507532543394506, 0.058321006850750312)","(0.23173584296506758, 0.066391120395516035)","(0.59695946013333256, 0.055398564570998253)","(0.253606068142881, 0.039992492595609011)","(0.87860460011452457, 0.18490559097675374)","(0.29124241533921802, 0.026314357323755835)","(0.42109965090591722, 0.04388832416163635)","(0.50476508062910475, 0.093737412982615204)","(0.520991713966658, 0.050165217635395526)","(0.36578912811020736, 0.049075299376320235)","(0.52129211431646449, 0.097096743069984795)","(0.34495654712498075, 0.023190649877309122)"
149,"(0.23100000000000009, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(0.2173117970117755, 0.017490589128970037)","(0.30292900319308913, 0.059046191261800482)","(0.41428416688745862, 0.077298094870817166)","(0.39356554390036219, 0.06160415525364963)","(0.36660298699041299, 0.043031487968277077)","(0.52149789503420996, 0.062217108983630982)","(1.1018030609948231, 0.10814109322781733)","(0.47997746812196695, 0.053930726121924136)","(0.22777606790288413, 0.0679712987126177)","(0.65767485321042984, 0.078732832535584482)","(0.1955800537484999, 0.016457022614162594)","(1.5345767750811501, 0.19016669857613744)","(0.27256786275436529, 0.027682966120138423)","(0.31097353436419473, 0.056857521103316641)","(0.49262807577847145, 0.085722335265661476)","(0.50117706203107137, 0.042539219168599977)","(0.33636183386797491, 0.049069098188258983)","(0.67645329346444394, 0.10290441445776238)","(0.30451859907321793, 0.045907454988490456)"
150,"(0.23100000000000009, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(0.2173117970117755, 0.017490589128970068)","(0.43495527749303209, 0.072388345126380843)","(0.44123494369240529, 0.067763203973009042)","(0.39434801995553931, 0.059994498580399097)","(0.37302269607505706, 0.046603318243094063)","(0.4806015626176105, 0.063549285684878346)","(1.0877422521976614, 0.12037736367219032)","(0.45029629764241264, 0.056605014035189416)","(0.24299034993801419, 0.068325383588831778)","(0.60042368211152319, 0.074450637165100961)","(0.1258073458073462, 0.00087658424398189981)","(1.1929315196998116, 0.054702318822917026)","(0.31751608009366067, 0.031033487829697934)","(0.30570148230850119, 0.039092128809203423)","(0.27296086291368954, 0.14724087090527113)","(0.48561885833657942, 0.047007258413433214)","(0.25569366109662078, 0.051870606017832215)","(0.67645329346444394, 0.10290441445776247)","(0.30451859907321799, 0.045907454988490429)"
151,"(0.32230000000000014, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
152,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, inf)","(nan, inf)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
153,"(0.60522138379382384, 0.064616712227073797)","(0.66051511412708286, 0.078121876658078238)","(0.66830362230362128, 0.00035921039897611175)","(0.16248603988603955, 0.0005028945584965855)","(0.46249999999999958, 0.0)","(0.19048237325687481, 0.026180152901560338)","(0.32445821612400755, 0.054186987031213447)","(0.30429837330918191, 0.072693488057298167)","(0.38278986312212765, 0.060664014012150609)","(0.51710391672409484, 0.05962817373554162)","(0.42495226214238208, 0.040608788124844281)","(0.93817005169055889, 0.097366902120361892)","(0.41531228602360482, 0.056557557285999045)","(0.35245761565280764, 0.063662406606489974)","(0.58989566142434113, 0.046412273552582352)","(0.26674923405618045, 0.039916081748366826)","(0.69594965425020072, 0.11804519449160694)","(0.36785992164245018, 0.040809796450997853)","(0.40784407295453606, 0.048933809236078166)","(0.39645456092290449, 0.073185193570123291)","(0.59064933714393741, 0.066295575780029176)","(0.37462322359778716, 0.059204408114188818)","(0.42015119223501723, 0.077291458119978715)","(0.41619404637307883, 0.027812325435940026)"
154,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, inf)","(nan, inf)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
155,"(0.23100000000000009, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(0.21731179701177547, 0.017490589128970058)","(0.43495527749303181, 0.072388345126380815)","(0.44123494369240529, 0.067763203973009042)","(0.39434801995553959, 0.059994498580399042)","(0.37302269607505695, 0.046603318243094105)","(0.48060156261761033, 0.063549285684878387)","(1.0877422521976614, 0.12037736367219037)","(0.45029629764241264, 0.056605014035189458)","(0.24299034993801419, 0.06832538358883182)","(0.60042368211152319, 0.074450637165101002)","(0.1258073458073464, 0.00087658424398142471)","(1.1951378986866799, 0.056138462703959065)","(0.27273724818926215, 0.027817712624832635)","(0.30968363879736382, 0.056612559760704236)","(0.27303638722670903, 0.14724418278308912)","(0.48612159717115927, 0.046946408762860624)","(0.33636183386797491, 0.049069098188258983)","(0.67645329346444383, 0.10290441445776244)","(0.30451859907321799, 0.045907454988490443)"
156,"(0.23100000000000009, 0.0)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(0.2173117970117755, 0.017490589128970037)","(0.43495527749303192, 0.072388345126380815)","(0.44123494369240529, 0.067763203973009042)","(0.39434801995553942, 0.059994498580399069)","(0.37302269607505706, 0.046603318243094077)","(0.48060156261761044, 0.063549285684878415)","(1.0877422521976614, 0.12037736367219037)","(0.45029629764241252, 0.056605014035189437)","(0.24299034993801419, 0.06832538358883182)","(0.60042368211152342, 0.074450637165100947)","(0.1258073458073464, 0.00087658424398142471)","(1.1951378986866796, 0.056138462703959183)","(0.31724160232495979, 0.031287251505357383)","(0.30570148230850119, 0.039092128809203423)","(0.27296086291368959, 0.14724087090527116)","(0.48561885833657942, 0.047007258413433214)","(0.25569366109662073, 0.051870606017832228)","(0.67645329346444405, 0.10290441445776241)","(0.30451859907321793, 0.045907454988490436)"
